filename,title,feature,topic,role,level
help/quicksilver/administration-and-setup/manage-workfront/manage-deleted-items/view-restored-items.md,View restored item,System Setup and Administration,Administration,Admin,
help/quicksilver/administration-and-setup/manage-workfront/manage-deleted-items/configure-how-hours-affected-when-obj-deleted-restored.md,Configure affect on hours when an object is deleted and restored,System Setup and Administration,Administration,Admin,
help/quicksilver/administration-and-setup/manage-workfront/manage-deleted-items/restoring-individual-child-objects.md,Restoring individual child objects,System Setup and Administration,Administration,Admin,
help/quicksilver/administration-and-setup/manage-workfront/run-diagnostics/diagnostics.md,Diagnostics,System Setup and Administration,Administration,Admin,
help/quicksilver/administration-and-setup/manage-workfront/run-diagnostics/use-diagnostics-to-trigger-automated-processes.md,Use Diagnostics to trigger automated processes,System Setup and Administration,Administration,Admin,
help/quicksilver/administration-and-setup/manage-workfront/using-kick-starts/kick-starts.md,Kick-Starts,System Setup and Administration,Administration,Admin,
help/quicksilver/administration-and-setup/manage-workfront/using-kick-starts/export-data-from-wf-via-kick-starts.md,Export data from Adobe Workfront via Kick-Starts,System Setup and Administration,Administration,Admin,
help/quicksilver/administration-and-setup/manage-workfront/using-kick-starts/import-data-via-kickstarts.md,Import data into Adobe Workfront using a Kick-Start template,System Setup and Administration,Administration,Admin,
help/quicksilver/administration-and-setup/manage-workfront/using-kick-starts/kick-starts-data-importer.md,Kick-Starts data importer,System Setup and Administration,Administration,Admin,
help/quicksilver/administration-and-setup/manage-workfront/using-kick-starts/kick-starts-scenario-company-group-role-user-prep.md,"'Kick-Starts Scenario: Company, Group, Role, and User Kick-Starts Preparation'",System Setup and Administration,Administration,Admin,
help/quicksilver/administration-and-setup/manage-workfront/using-kick-starts/kick-starts-scenario-multiple-option-custom-field-import.md,'Kick-Starts Scenario: Import multiple-option custom fields into Workfront',System Setup and Administration,Administration,Admin,
help/quicksilver/administration-and-setup/manage-workfront/using-kick-starts/kick-starts-scenario-simple-project-task-import-prep.md,Kick-Starts scenario-simple project and task import preparation,System Setup and Administration,Administration,Admin,
help/quicksilver/administration-and-setup/manage-workfront/using-kick-starts/frequently-asked-questions-about-kick-starts.md,Frequently asked questions about Kick-Starts,System Setup and Administration,Administration,Admin,
help/quicksilver/administration-and-setup/manage-groups/manage-groups.md,Manage groups,"System Setup and Administration, People Teams and Groups",Administration,Admin,
help/quicksilver/administration-and-setup/manage-groups/groups-overview/groups-overview.md,Groups overview,"System Setup and Administration, People Teams and Groups",Administration,Admin,
help/quicksilver/administration-and-setup/manage-groups/groups-overview/groups.md,Groups,"System Setup and Administration, People Teams and Groups",Administration,Admin,
help/quicksilver/administration-and-setup/manage-groups/groups-overview/subgroups.md,Subgroups overview,"System Setup and Administration, People Teams and Groups",Administration,Admin,
help/quicksilver/administration-and-setup/manage-groups/groups-overview/home-groups.md,Home Groups overview,"System Setup and Administration, People Teams and Groups",Administration,Admin,
help/quicksilver/administration-and-setup/manage-groups/create-and-manage-groups/create-and-manage-groups.md,Create and manage groups,"System Setup and Administration, People Teams and Groups",Administration,Admin,
help/quicksilver/administration-and-setup/manage-groups/create-and-manage-groups/create-a-group.md,Create a group,"System Setup and Administration, People Teams and Groups",Administration,Admin,
help/quicksilver/administration-and-setup/manage-groups/create-and-manage-groups/manage-a-group.md,Manage a group,"System Setup and Administration, People Teams and Groups",Administration,Admin,
help/quicksilver/administration-and-setup/manage-groups/create-and-manage-groups/view-and-configure-event-notifications-group.md,View and configure event notifications for a group,"System Setup and Administration, People Teams and Groups",Administration,Admin,
help/quicksilver/administration-and-setup/manage-groups/create-and-manage-groups/view-and-manage-a-groups-details.md,View and manage a group's details,"System Setup and Administration, People Teams and Groups",Administration,Admin,
help/quicksilver/administration-and-setup/manage-groups/create-and-manage-groups/view-and-manage-a-groups-memberships.md,View and manage a group's memberships,"System Setup and Administration, People Teams and Groups",Administration,Admin,
help/quicksilver/administration-and-setup/manage-groups/create-and-manage-groups/view-number-licenses-allocated-used-group.md,View the number of licenses allocated and used in a group,"System Setup and Administration, People Teams and Groups",Administration,Admin,
help/quicksilver/administration-and-setup/manage-groups/create-and-manage-groups/configure-project-preferences-group.md,Configure project preferences for a group,"System Setup and Administration, People Teams and Groups",Administration,Admin,
help/quicksilver/administration-and-setup/manage-groups/create-and-manage-groups/configure-task-issue-preferences-group.md,Configure task and issue preferences for a group,"System Setup and Administration, People Teams and Groups",Administration,Admin,
help/quicksilver/administration-and-setup/manage-groups/create-and-manage-groups/lock-or-unlock-a-group-preference.md,"Lock or unlock a project, task, or issue preference for subgroups","System Setup and Administration, People Teams and Groups",Administration,Admin,
help/quicksilver/administration-and-setup/manage-groups/create-and-manage-groups/configure-timesheet-hour-preferences-group.md,Configure timesheet and hour preferences for a group,"System Setup and Administration, People Teams and Groups",Administration,Admin,
help/quicksilver/administration-and-setup/manage-groups/create-and-manage-groups/lock-or-unlock-a-group-timesheet-hour-preference.md,Lock or unlock a group timesheet and hour preference,"System Setup and Administration, People Teams and Groups",Administration,Admin,
help/quicksilver/administration-and-setup/manage-groups/create-and-manage-groups/move-a-group.md,Move a group,"System Setup and Administration, People Teams and Groups",Administration,Admin,
